participant,Item,Rule,Response,Trial,TrialType,accuracy,rt,Agegroup,Context,accuracy01
16,eye,ACTION,see,32,nonswitch,1,1309.9,Younger,Dual,1
17,eye,ACTION,see,32,nonswitch,1,1044.3,Younger,Dual,1
18,cup,ACTION,drink,32,nonswitch,1,1442.4,Younger,Dual,1
19,eye,ACTION,see,32,nonswitch,1,1306.8,Younger,Dual,1
20,cup,ACTION,drink,32,nonswitch,1,2109.4,Younger,Dual,1
21,cup,ACTION,drink,32,nonswitch,1,990.4,Younger,Dual,1
24,cup,ACTION,drink,32,nonswitch,1,1363.6,Younger,Dual,1
25,cup,ACTION,drink,32,nonswitch,1,1372.4,Older,Dual,1
26,eye,ACTION,see,32,nonswitch,1,1719.6,Younger,Dual,1
27,eye,ACTION,see,32,nonswitch,1,1026.3,Older,Dual,1
28,cup,ACTION,drink,32,nonswitch,1,1553.9,Older,Dual,1
29,eye,ACTION,see,32,nonswitch,1,1024,Older,Dual,1
30,eye,ACTION,see,32,nonswitch,1,2054.5,Older,Dual,1
31,cup,ACTION,drink,32,nonswitch,1,1230.7,Older,Dual,1
32,eye,ACTION,see,32,nonswitch,1,663.5,Younger,Dual,1
33,eye,ACTION,see,32,nonswitch,1,1209.7,Older,Dual,1
34,eye,ACTION,see,32,nonswitch,1,2034.6,Older,Dual,1
35,eye,ACTION,see,32,nonswitch,1,1576.7,Older,Dual,1
36,eye,ACTION,see,32,nonswitch,1,969.7,Older,Dual,1
37,cup,ACTION,drink,32,nonswitch,1,1034.2,Older,Dual,1
38,cup,ACTION,drink,32,nonswitch,1,1733.2,Older,Dual,1
39,cup,ACTION,drink,32,nonswitch,1,1281.6,Younger,Dual,1
40,eye,ACTION,see,32,nonswitch,1,1327,Older,Dual,1
41,cup,ACTION,drink,32,nonswitch,1,1216.9,Older,Dual,1
42,eye,ACTION,see,32,nonswitch,1,924,Older,Dual,1
43,eye,ACTION,see,32,nonswitch,1,1821.9,Younger,Dual,1
44,eye,ACTION,see,32,nonswitch,1,1018,Older,Dual,1
45,eye,ACTION,see,32,nonswitch,1,1207.7,Younger,Dual,1
46,cup,ACTION,drink,32,nonswitch,1,1178,Older,Dual,1
48,cup,ACTION,drink,32,nonswitch,1,1860.1,Older,Dual,1
49,eye,ACTION,see,32,nonswitch,1,2242.8,Older,Dual,1
50,cup,ACTION,drink,32,nonswitch,1,1299.3,Older,Dual,1
51,cup,ACTION,drink,32,nonswitch,1,1220.9,Older,Dual,1
52,cup,ACTION,drink,32,nonswitch,1,1173.9,Older,Dual,1
53,cup,ACTION,drink,32,nonswitch,1,2289,Younger,Dual,1
54,eye,ACTION,see,32,nonswitch,1,1959.1,Older,Dual,1
55,cup,ACTION,drink,32,nonswitch,1,1153.3,Younger,Dual,1
56,cup,ACTION,drink,32,nonswitch,1,754.3,Younger,Dual,1
57,eye,ACTION,see,32,nonswitch,1,1220.8,Younger,Dual,1
58,cup,ACTION,drink,32,nonswitch,1,1076.1,Younger,Dual,1
59,cup,ACTION,drink,32,nonswitch,1,1585.2,Older,Dual,1
60,cup,ACTION,drink,32,nonswitch,1,1097.2,Older,Dual,1
61,eye,ACTION,see,32,nonswitch,1,881.5,Younger,Dual,1
62,eye,ACTION,see,32,nonswitch,1,2230.4,Older,Dual,1
64,cup,ACTION,drink,32,nonswitch,1,1306.4,Younger,Dual,1
65,eye,ACTION,see,32,nonswitch,1,966.4,Younger,Dual,1
66,eye,ACTION,see,32,nonswitch,1,2506.1,Older,Dual,1
69,cup,ACTION,drink,32,nonswitch,1,1215.8,Older,Dual,1
70,cup,ACTION,drink,32,nonswitch,1,1377.2,Older,Dual,1
71,cup,ACTION,drink,32,nonswitch,1,1431.2,Younger,Dual,1
72,cup,ACTION,drink,32,nonswitch,1,2466.1,Older,Dual,1
73,cup,ACTION,drink,32,nonswitch,1,1167.8,Younger,Dual,1
74,eye,ACTION,see,32,nonswitch,1,1541.3,Older,Dual,1
76,eye,ACTION,see,32,nonswitch,1,1291.1,Older,Dual,1
77,cup,ACTION,drink,32,nonswitch,1,1022.7,Younger,Dual,1
78,eye,ACTION,see,32,nonswitch,1,1220.1,Older,Dual,1
79,eye,ACTION,see,32,nonswitch,1,1209,Older,Dual,1
81,cup,ACTION,drink,32,nonswitch,1,1355.6,Older,Dual,1
82,cup,ACTION,drink,32,nonswitch,1,1075,Younger,Dual,1
84,cup,ACTION,drink,32,nonswitch,1,1358.4,Older,Dual,1
85,eye,ACTION,see,32,nonswitch,1,2063.8,Older,Dual,1
86,cup,ACTION,drink,32,nonswitch,1,1386.9,Older,Dual,1
87,eye,ACTION,see,32,nonswitch,1,2146.4,Younger,Dual,1
88,eye,ACTION,see,32,nonswitch,1,919.7,Younger,Dual,1
89,eye,ACTION,see,32,nonswitch,1,1185,Younger,Dual,1
92,eye,ACTION,see,32,nonswitch,1,1336.9,Older,Dual,1
93,cup,ACTION,drink,32,nonswitch,1,975.6,Older,Dual,1
94,cup,ACTION,drink,32,nonswitch,1,1472.4,Older,Dual,1
95,cup,ACTION,drink,32,nonswitch,1,2023.5,Older,Dual,1
96,cup,ACTION,drink,32,nonswitch,1,2273.5,Older,Dual,1
97,cup,ACTION,drink,32,nonswitch,1,968.2,Younger,Dual,1
98,eye,ACTION,see,32,nonswitch,1,1515.9,Older,Dual,1
99,cup,ACTION,drink,32,nonswitch,1,1748.6,Older,Dual,1
100,cup,ACTION,drink,32,nonswitch,1,1707.9,Older,Dual,1
1,coat,ACTION,wear,32,SingleNaming,1,1034.7,Younger,Single,1
1,newspaper,OBJECT,newspaper,32,SingleNaming,1,1204.3,Younger,Single,1
2,newspaper,OBJECT,newspaper,32,SingleNaming,1,605.9,Younger,Single,1
2,coat,ACTION,wear,32,SingleNaming,1,1816.3,Younger,Single,1
3,strawberry,OBJECT,strawberry,32,SingleNaming,1,1855.4,Younger,Single,1
4,strawberry,OBJECT,strawberry,32,SingleNaming,1,622.6,Younger,Single,1
4,soap,ACTION,wash,32,SingleNaming,1,1340.3,Younger,Single,1
5,strawberry,OBJECT,strawberry,32,SingleNaming,1,1697.3,Younger,Single,1
6,newspaper,OBJECT,newspaper,32,SingleNaming,1,1037.8,Younger,Single,1
6,coat,ACTION,wear,32,SingleNaming,1,2175,Younger,Single,1
7,strawberry,OBJECT,strawberry,32,SingleNaming,1,1016.7,Younger,Single,1
7,soap,ACTION,wash,32,SingleNaming,1,1795.8,Younger,Single,1
8,strawberry,OBJECT,strawberry,32,SingleNaming,1,1001.7,Younger,Single,1
8,soap,ACTION,wash,32,SingleNaming,1,2422.6,Younger,Single,1
9,newspaper,OBJECT,newspaper,32,SingleNaming,1,910.3,Younger,Single,1
10,strawberry,OBJECT,strawberry,32,SingleNaming,1,906.7,Younger,Single,1
10,soap,ACTION,wash,32,SingleNaming,1,1258.5,Younger,Single,1
11,coat,ACTION,wear,32,SingleNaming,1,890.8,Younger,Single,1
11,newspaper,OBJECT,newspaper,32,SingleNaming,1,1111.8,Younger,Single,1
12,strawberry,OBJECT,strawberry,32,SingleNaming,1,1084.4,Younger,Single,1
12,soap,ACTION,wash,32,SingleNaming,1,1171.2,Younger,Single,1
13,strawberry,OBJECT,strawberry,32,SingleNaming,1,880.4,Younger,Single,1
13,soap,ACTION,wash,32,SingleNaming,1,1488.5,Younger,Single,1
14,newspaper,OBJECT,newspaper,32,SingleNaming,1,1144.3,Younger,Single,1
14,coat,ACTION,wear,32,SingleNaming,1,1376.6,Younger,Single,1
15,coat,ACTION,wear,32,SingleNaming,1,2172.8,Younger,Single,1
16,strawberry,OBJECT,strawberry,32,SingleNaming,1,1338.7,Younger,Single,1
16,soap,ACTION,wash,32,SingleNaming,1,2234,Younger,Single,1
17,soap,ACTION,wash,32,SingleNaming,1,794.3,Younger,Single,1
17,strawberry,OBJECT,strawberry,32,SingleNaming,1,855.8,Younger,Single,1
18,newspaper,OBJECT,newspaper,32,SingleNaming,1,953.8,Younger,Single,1
18,coat,ACTION,wear,32,SingleNaming,1,958.5,Younger,Single,1
19,strawberry,OBJECT,strawberry,32,SingleNaming,1,775.5,Younger,Single,1
19,soap,ACTION,wash,32,SingleNaming,1,1119.3,Younger,Single,1
20,coat,ACTION,wear,32,SingleNaming,1,1203.8,Younger,Single,1
20,newspaper,OBJECT,newspaper,32,SingleNaming,1,2368.2,Younger,Single,1
21,coat,ACTION,wear,32,SingleNaming,1,1200.1,Younger,Single,1
21,newspaper,OBJECT,newspaper,32,SingleNaming,1,1254.8,Younger,Single,1
22,soap,ACTION,wash,32,SingleNaming,1,647.3,Younger,Single,1
22,strawberry,OBJECT,strawberry,32,SingleNaming,1,795.4,Younger,Single,1
23,coat,ACTION,wear,32,SingleNaming,1,1596.1,Younger,Single,1
23,newspaper,OBJECT,newspaper,32,SingleNaming,1,1629.9,Younger,Single,1
24,newspaper,OBJECT,newspaper,32,SingleNaming,1,1004.5,Younger,Single,1
24,coat,ACTION,wear,32,SingleNaming,1,1015.5,Younger,Single,1
25,newspaper,OBJECT,newspaper,32,SingleNaming,1,856.2,Older,Single,1
25,coat,ACTION,wear,32,SingleNaming,1,1125.5,Older,Single,1
26,strawberry,OBJECT,strawberry,32,SingleNaming,1,779.7,Younger,Single,1
26,soap,ACTION,wash,32,SingleNaming,1,929.2,Younger,Single,1
27,soap,ACTION,wash,32,SingleNaming,1,892.6,Older,Single,1
27,strawberry,OBJECT,strawberry,32,SingleNaming,1,970.8,Older,Single,1
28,newspaper,OBJECT,newspaper,32,SingleNaming,1,1348.5,Older,Single,1
28,coat,ACTION,wear,32,SingleNaming,1,1564.6,Older,Single,1
29,strawberry,OBJECT,strawberry,32,SingleNaming,1,688.4,Older,Single,1
30,strawberry,OBJECT,strawberry,32,SingleNaming,1,993.1,Older,Single,1
30,soap,ACTION,wash,32,SingleNaming,1,2078.2,Older,Single,1
31,coat,ACTION,wear,32,SingleNaming,1,1123.9,Older,Single,1
31,newspaper,OBJECT,newspaper,32,SingleNaming,1,1516.7,Older,Single,1
32,strawberry,OBJECT,strawberry,32,SingleNaming,1,679.4,Younger,Single,1
32,soap,ACTION,wash,32,SingleNaming,1,788.1,Younger,Single,1
33,soap,ACTION,wash,32,SingleNaming,1,957.9,Older,Single,1
33,strawberry,OBJECT,strawberry,32,SingleNaming,1,978.2,Older,Single,1
34,strawberry,OBJECT,strawberry,32,SingleNaming,1,1230.3,Older,Single,1
35,strawberry,OBJECT,strawberry,32,SingleNaming,1,982.8,Older,Single,1
35,soap,ACTION,wash,32,SingleNaming,1,1262.1,Older,Single,1
36,soap,ACTION,wash,32,SingleNaming,1,839.6,Older,Single,1
36,strawberry,OBJECT,strawberry,32,SingleNaming,1,858.2,Older,Single,1
37,newspaper,OBJECT,newspaper,32,SingleNaming,1,811.7,Older,Single,1
37,coat,ACTION,wear,32,SingleNaming,1,1022.3,Older,Single,1
38,newspaper,OBJECT,newspaper,32,SingleNaming,1,713.8,Older,Single,1
38,coat,ACTION,wear,32,SingleNaming,1,912.2,Older,Single,1
39,newspaper,OBJECT,newspaper,32,SingleNaming,1,739.1,Younger,Single,1
39,coat,ACTION,wear,32,SingleNaming,1,887.1,Younger,Single,1
40,strawberry,OBJECT,strawberry,32,SingleNaming,1,1053.4,Older,Single,1
40,soap,ACTION,wash,32,SingleNaming,1,1443.4,Older,Single,1
41,coat,ACTION,wear,32,SingleNaming,1,778.7,Older,Single,1
41,newspaper,OBJECT,newspaper,32,SingleNaming,1,972.3,Older,Single,1
42,strawberry,OBJECT,strawberry,32,SingleNaming,1,678.3,Older,Single,1
43,soap,ACTION,wash,32,SingleNaming,1,968.2,Younger,Single,1
43,strawberry,OBJECT,strawberry,32,SingleNaming,1,1040.1,Younger,Single,1
44,strawberry,OBJECT,strawberry,32,SingleNaming,1,751.3,Older,Single,1
44,soap,ACTION,wash,32,SingleNaming,1,965.7,Older,Single,1
45,strawberry,OBJECT,strawberry,32,SingleNaming,1,899.4,Younger,Single,1
45,soap,ACTION,wash,32,SingleNaming,1,1432.5,Younger,Single,1
46,newspaper,OBJECT,newspaper,32,SingleNaming,1,1677.8,Older,Single,1
46,coat,ACTION,wear,32,SingleNaming,1,1733.4,Older,Single,1
47,strawberry,OBJECT,strawberry,32,SingleNaming,1,1034.7,Younger,Single,1
47,soap,ACTION,wash,32,SingleNaming,1,1204.3,Younger,Single,1
48,newspaper,OBJECT,newspaper,32,SingleNaming,1,1198.9,Older,Single,1
48,coat,ACTION,wear,32,SingleNaming,1,2069.8,Older,Single,1
49,strawberry,OBJECT,strawberry,32,SingleNaming,1,721.8,Older,Single,1
49,soap,ACTION,wash,32,SingleNaming,1,821.6,Older,Single,1
50,newspaper,OBJECT,newspaper,32,SingleNaming,1,1016,Older,Single,1
50,coat,ACTION,wear,32,SingleNaming,1,1600.2,Older,Single,1
51,coat,ACTION,wear,32,SingleNaming,1,1032.9,Older,Single,1
52,newspaper,OBJECT,newspaper,32,SingleNaming,1,941.4,Older,Single,1
52,coat,ACTION,wear,32,SingleNaming,1,1078.7,Older,Single,1
53,newspaper,OBJECT,newspaper,32,SingleNaming,1,1239.6,Younger,Single,1
53,coat,ACTION,wear,32,SingleNaming,1,1347.5,Younger,Single,1
54,strawberry,OBJECT,strawberry,32,SingleNaming,1,2186.7,Older,Single,1
54,soap,ACTION,wash,32,SingleNaming,1,2490.5,Older,Single,1
55,newspaper,OBJECT,newspaper,32,SingleNaming,1,1105.8,Younger,Single,1
56,newspaper,OBJECT,newspaper,32,SingleNaming,1,595.7,Younger,Single,1
56,coat,ACTION,wear,32,SingleNaming,1,905,Younger,Single,1
57,strawberry,OBJECT,strawberry,32,SingleNaming,1,634,Younger,Single,1
57,soap,ACTION,wash,32,SingleNaming,1,1098.4,Younger,Single,1
58,coat,ACTION,wear,32,SingleNaming,1,1233.9,Younger,Single,1
58,newspaper,OBJECT,newspaper,32,SingleNaming,1,1554.1,Younger,Single,1
59,newspaper,OBJECT,newspaper,32,SingleNaming,1,896.9,Older,Single,1
59,coat,ACTION,wear,32,SingleNaming,1,1069.2,Older,Single,1
60,coat,ACTION,wear,32,SingleNaming,1,906.7,Older,Single,1
60,newspaper,OBJECT,newspaper,32,SingleNaming,1,977,Older,Single,1
61,strawberry,OBJECT,strawberry,32,SingleNaming,1,1027.8,Younger,Single,1
61,soap,ACTION,wash,32,SingleNaming,1,1157.3,Younger,Single,1
62,strawberry,OBJECT,strawberry,32,SingleNaming,1,789,Older,Single,1
62,soap,ACTION,wash,32,SingleNaming,1,1503.9,Older,Single,1
63,newspaper,OBJECT,newspaper,32,SingleNaming,1,848.3,Younger,Single,1
63,coat,ACTION,wear,32,SingleNaming,1,1064.8,Younger,Single,1
64,coat,ACTION,wear,32,SingleNaming,1,894.7,Younger,Single,1
64,newspaper,OBJECT,newspaper,32,SingleNaming,1,1521.5,Younger,Single,1
65,strawberry,OBJECT,strawberry,32,SingleNaming,1,608,Younger,Single,1
65,soap,ACTION,wash,32,SingleNaming,1,1418.6,Younger,Single,1
66,strawberry,OBJECT,strawberry,32,SingleNaming,1,953.8,Older,Single,1
66,soap,ACTION,wash,32,SingleNaming,1,990.6,Older,Single,1
67,strawberry,OBJECT,strawberry,32,SingleNaming,1,1249.2,Younger,Single,1
67,soap,ACTION,wash,32,SingleNaming,1,1530.5,Younger,Single,1
68,soap,ACTION,wash,32,SingleNaming,1,889.8,Younger,Single,1
68,strawberry,OBJECT,strawberry,32,SingleNaming,1,1405.4,Younger,Single,1
69,newspaper,OBJECT,newspaper,32,SingleNaming,1,725.2,Older,Single,1
69,coat,ACTION,wear,32,SingleNaming,1,739.9,Older,Single,1
70,coat,ACTION,wear,32,SingleNaming,1,1095.2,Older,Single,1
70,newspaper,OBJECT,newspaper,32,SingleNaming,1,1192.9,Older,Single,1
71,coat,ACTION,wear,32,SingleNaming,1,1023.5,Younger,Single,1
71,newspaper,OBJECT,newspaper,32,SingleNaming,1,1229.5,Younger,Single,1
72,newspaper,OBJECT,newspaper,32,SingleNaming,1,1005.1,Older,Single,1
72,coat,ACTION,wear,32,SingleNaming,1,1269.3,Older,Single,1
73,newspaper,OBJECT,newspaper,32,SingleNaming,1,794.6,Younger,Single,1
73,coat,ACTION,wear,32,SingleNaming,1,893.2,Younger,Single,1
74,soap,ACTION,wash,32,SingleNaming,1,935.7,Older,Single,1
74,strawberry,OBJECT,strawberry,32,SingleNaming,1,1225.8,Older,Single,1
75,strawberry,OBJECT,strawberry,32,SingleNaming,1,635.7,Younger,Single,1
75,soap,ACTION,wash,32,SingleNaming,1,709.2,Younger,Single,1
76,strawberry,OBJECT,strawberry,32,SingleNaming,1,961.8,Older,Single,1
76,soap,ACTION,wash,32,SingleNaming,1,1071.5,Older,Single,1
77,newspaper,OBJECT,newspaper,32,SingleNaming,1,764.6,Younger,Single,1
77,coat,ACTION,wear,32,SingleNaming,1,961.7,Younger,Single,1
78,strawberry,OBJECT,strawberry,32,SingleNaming,1,763,Older,Single,1
78,soap,ACTION,wash,32,SingleNaming,1,1666.4,Older,Single,1
79,soap,ACTION,wash,32,SingleNaming,1,824.5,Older,Single,1
79,strawberry,OBJECT,strawberry,32,SingleNaming,1,948.8,Older,Single,1
80,newspaper,OBJECT,newspaper,32,SingleNaming,1,1037.2,Older,Single,1
80,coat,ACTION,wear,32,SingleNaming,1,1193.2,Older,Single,1
81,newspaper,OBJECT,newspaper,32,SingleNaming,1,1100,Older,Single,1
81,coat,ACTION,wear,32,SingleNaming,1,1344,Older,Single,1
82,coat,ACTION,wear,32,SingleNaming,1,1164.2,Younger,Single,1
82,newspaper,OBJECT,newspaper,32,SingleNaming,1,1706.6,Younger,Single,1
83,soap,ACTION,wash,32,SingleNaming,1,1203.7,Older,Single,1
83,strawberry,OBJECT,strawberry,32,SingleNaming,1,1645.8,Older,Single,1
84,coat,ACTION,wear,32,SingleNaming,1,1207.8,Older,Single,1
84,newspaper,OBJECT,newspaper,32,SingleNaming,1,1269.3,Older,Single,1
85,soap,ACTION,wash,32,SingleNaming,1,1004.6,Older,Single,1
85,strawberry,OBJECT,strawberry,32,SingleNaming,1,1016.6,Older,Single,1
86,newspaper,OBJECT,newspaper,32,SingleNaming,1,1112,Older,Single,1
86,coat,ACTION,wear,32,SingleNaming,1,1413.7,Older,Single,1
87,strawberry,OBJECT,strawberry,32,SingleNaming,1,911.2,Younger,Single,1
87,soap,ACTION,wash,32,SingleNaming,1,1838.9,Younger,Single,1
88,soap,ACTION,wash,32,SingleNaming,1,1081.2,Younger,Single,1
88,strawberry,OBJECT,strawberry,32,SingleNaming,1,1251.2,Younger,Single,1
89,soap,ACTION,wash,32,SingleNaming,1,945.8,Younger,Single,1
89,strawberry,OBJECT,strawberry,32,SingleNaming,1,978.9,Younger,Single,1
90,soap,ACTION,wash,32,SingleNaming,1,1014.5,Older,Single,1
90,strawberry,OBJECT,strawberry,32,SingleNaming,1,1565,Older,Single,1
91,newspaper,OBJECT,newspaper,32,SingleNaming,1,984.8,Older,Single,1
92,soap,ACTION,wash,32,SingleNaming,1,638.9,Older,Single,1
92,strawberry,OBJECT,strawberry,32,SingleNaming,1,805.1,Older,Single,1
93,newspaper,OBJECT,newspaper,32,SingleNaming,1,919.4,Older,Single,1
93,coat,ACTION,wear,32,SingleNaming,1,1018.3,Older,Single,1
94,newspaper,OBJECT,newspaper,32,SingleNaming,1,836.6,Older,Single,1
94,coat,ACTION,wear,32,SingleNaming,1,1214.4,Older,Single,1
95,newspaper,OBJECT,newspaper,32,SingleNaming,1,1055.4,Older,Single,1
95,coat,ACTION,wear,32,SingleNaming,1,1280.2,Older,Single,1
96,newspaper,OBJECT,newspaper,32,SingleNaming,1,1009,Older,Single,1
96,coat,ACTION,wear,32,SingleNaming,1,1110.7,Older,Single,1
97,coat,ACTION,wear,32,SingleNaming,1,903.4,Younger,Single,1
97,newspaper,OBJECT,newspaper,32,SingleNaming,1,1065.3,Younger,Single,1
98,strawberry,OBJECT,strawberry,32,SingleNaming,1,903,Older,Single,1
98,soap,ACTION,wash,32,SingleNaming,1,1028.5,Older,Single,1
99,newspaper,OBJECT,newspaper,32,SingleNaming,1,932.2,Older,Single,1
99,coat,ACTION,wear,32,SingleNaming,1,1571.2,Older,Single,1
100,newspaper,OBJECT,newspaper,32,SingleNaming,1,944.2,Older,Single,1
100,coat,ACTION,wear,32,SingleNaming,1,1162.9,Older,Single,1
1,pen,OBJECT,pen,33,switch,1,1691.8,Younger,Dual,1
3,cup,ACTION,drink,33,nonswitch,1,1328,Younger,Dual,1
4,cup,ACTION,drink,33,nonswitch,1,1660.6,Younger,Dual,1
6,pen,OBJECT,pen,33,switch,1,1021.9,Younger,Dual,1
7,cup,ACTION,drink,33,nonswitch,1,1283.2,Younger,Dual,1
8,cup,ACTION,drink,33,nonswitch,1,1111.5,Younger,Dual,1
10,cup,ACTION,drink,33,nonswitch,1,1711.5,Younger,Dual,1
11,pen,OBJECT,pen,33,switch,1,1908.4,Younger,Dual,1
12,cup,ACTION,drink,33,nonswitch,1,1169.5,Younger,Dual,1
13,cup,ACTION,drink,33,nonswitch,1,1968.7,Younger,Dual,1
14,pen,OBJECT,pen,33,switch,1,1890.8,Younger,Dual,1
16,cup,ACTION,drink,33,nonswitch,1,1370.9,Younger,Dual,1
17,cup,ACTION,drink,33,nonswitch,1,1002.3,Younger,Dual,1
18,pen,OBJECT,pen,33,switch,1,1542.9,Younger,Dual,1
19,cup,ACTION,drink,33,nonswitch,1,1240.3,Younger,Dual,1
20,pen,OBJECT,pen,33,switch,1,1611.1,Younger,Dual,1
21,pen,OBJECT,pen,33,switch,1,1246,Younger,Dual,1
22,cup,ACTION,drink,33,nonswitch,1,1261.3,Younger,Dual,1
23,pen,OBJECT,pen,33,switch,1,1792.9,Younger,Dual,1
24,pen,OBJECT,pen,33,switch,1,1403.6,Younger,Dual,1
25,pen,OBJECT,pen,33,switch,1,1522.7,Older,Dual,1
26,cup,ACTION,drink,33,nonswitch,1,1933.8,Younger,Dual,1
27,cup,ACTION,drink,33,nonswitch,1,1209.5,Older,Dual,1
28,pen,OBJECT,pen,33,switch,1,2063.9,Older,Dual,1
29,cup,ACTION,drink,33,nonswitch,1,1128.4,Older,Dual,1
30,cup,ACTION,drink,33,nonswitch,1,1465.7,Older,Dual,1
31,pen,OBJECT,pen,33,switch,1,1477.6,Older,Dual,1
32,cup,ACTION,drink,33,nonswitch,1,1112.9,Younger,Dual,1
33,cup,ACTION,drink,33,nonswitch,1,1314.4,Older,Dual,1
34,cup,ACTION,drink,33,nonswitch,1,1668.3,Older,Dual,1
35,cup,ACTION,drink,33,nonswitch,1,2009.2,Older,Dual,1
36,cup,ACTION,drink,33,nonswitch,1,1546.6,Older,Dual,1
38,pen,OBJECT,pen,33,switch,1,1309.2,Older,Dual,1
39,pen,OBJECT,pen,33,switch,1,1189.1,Younger,Dual,1
40,cup,ACTION,drink,33,nonswitch,1,1251.2,Older,Dual,1
41,pen,OBJECT,pen,33,switch,1,1142.4,Older,Dual,1
42,cup,ACTION,drink,33,nonswitch,1,1088,Older,Dual,1
43,cup,ACTION,drink,33,nonswitch,1,1630.4,Younger,Dual,1
44,cup,ACTION,drink,33,nonswitch,1,1383,Older,Dual,1
45,cup,ACTION,drink,33,nonswitch,1,1166.4,Younger,Dual,1
46,pen,OBJECT,pen,33,switch,1,1567.8,Older,Dual,1
47,cup,ACTION,drink,33,nonswitch,1,1691.8,Younger,Dual,1
48,pen,OBJECT,pen,33,switch,1,1479.6,Older,Dual,1
49,cup,ACTION,drink,33,nonswitch,1,2067.9,Older,Dual,1
50,pen,OBJECT,pen,33,switch,1,1435.7,Older,Dual,1
51,pen,OBJECT,pen,33,switch,1,1786,Older,Dual,1
52,pen,OBJECT,pen,33,switch,1,1227,Older,Dual,1
53,pen,OBJECT,pen,33,switch,1,2465.3,Younger,Dual,1
54,cup,ACTION,drink,33,nonswitch,1,1883,Older,Dual,1
55,pen,OBJECT,pen,33,switch,1,1285.1,Younger,Dual,1
56,pen,OBJECT,pen,33,switch,1,1135.1,Younger,Dual,1
57,cup,ACTION,drink,33,nonswitch,1,1128.2,Younger,Dual,1
58,pen,OBJECT,pen,33,switch,1,1227.3,Younger,Dual,1
59,pen,OBJECT,pen,33,switch,1,1019.6,Older,Dual,1
60,pen,OBJECT,pen,33,switch,1,1525.2,Older,Dual,1
61,cup,ACTION,drink,33,nonswitch,1,1215.8,Younger,Dual,1
62,cup,ACTION,drink,33,nonswitch,1,2215.9,Older,Dual,1
63,pen,OBJECT,pen,33,switch,1,1900.1,Younger,Dual,1
64,pen,OBJECT,pen,33,switch,1,1265.7,Younger,Dual,1
65,cup,ACTION,drink,33,nonswitch,1,1106.1,Younger,Dual,1
66,cup,ACTION,drink,33,nonswitch,1,2030.8,Older,Dual,1
69,pen,OBJECT,pen,33,switch,1,1695.2,Older,Dual,1
70,pen,OBJECT,pen,33,switch,1,1494,Older,Dual,1
71,pen,OBJECT,pen,33,switch,1,1410.4,Younger,Dual,1
72,pen,OBJECT,pen,33,switch,1,2455.3,Older,Dual,1
73,pen,OBJECT,pen,33,switch,1,1146.5,Younger,Dual,1
74,cup,ACTION,drink,33,nonswitch,1,1897.4,Older,Dual,1
76,cup,ACTION,drink,33,nonswitch,1,1593.8,Older,Dual,1
77,pen,OBJECT,pen,33,switch,1,1186.4,Younger,Dual,1
78,cup,ACTION,drink,33,nonswitch,1,1644.8,Older,Dual,1
79,cup,ACTION,drink,33,nonswitch,1,1265,Older,Dual,1
80,pen,OBJECT,pen,33,switch,1,1327.4,Older,Dual,1
81,pen,OBJECT,pen,33,switch,1,1741.3,Older,Dual,1
82,pen,OBJECT,pen,33,switch,1,1030,Younger,Dual,1
84,pen,OBJECT,pen,33,switch,1,1250.1,Older,Dual,1
85,cup,ACTION,drink,33,nonswitch,1,2054.1,Older,Dual,1
86,pen,OBJECT,pen,33,switch,1,1534.5,Older,Dual,1
87,cup,ACTION,drink,33,nonswitch,1,1284.9,Younger,Dual,1
88,cup,ACTION,drink,33,nonswitch,1,884.6,Younger,Dual,1
90,cup,ACTION,drink,33,nonswitch,1,1392.2,Older,Dual,1
91,pen,OBJECT,pen,33,switch,1,2441.2,Older,Dual,1
92,cup,ACTION,drink,33,nonswitch,1,1234,Older,Dual,1
93,pen,OBJECT,pen,33,switch,1,1515.7,Older,Dual,1
94,pen,OBJECT,pen,33,switch,1,964,Older,Dual,1
95,pen,OBJECT,pen,33,switch,1,1594.1,Older,Dual,1
96,pen,OBJECT,pen,33,switch,1,1984.8,Older,Dual,1
97,pen,OBJECT,pen,33,switch,1,1482.8,Younger,Dual,1
98,cup,ACTION,drink,33,nonswitch,1,1052.9,Older,Dual,1
99,pen,OBJECT,pen,33,switch,1,1338.4,Older,Dual,1
100,pen,OBJECT,pen,33,switch,1,1553.4,Older,Dual,1
1,plane,ACTION,fly,33,SingleNaming,1,1053.1,Younger,Single,1
1,candle,OBJECT,candle,33,SingleNaming,1,1087.4,Younger,Single,1
2,candle,OBJECT,candle,33,SingleNaming,1,708,Younger,Single,1
2,plane,ACTION,fly,33,SingleNaming,1,1086.9,Younger,Single,1
3,brain,ACTION,think,33,SingleNaming,1,859.5,Younger,Single,1
3,ladder,OBJECT,ladder,33,SingleNaming,1,1468.8,Younger,Single,1
4,ladder,OBJECT,ladder,33,SingleNaming,1,639.5,Younger,Single,1
4,brain,ACTION,think,33,SingleNaming,1,1436,Younger,Single,1
5,brain,ACTION,think,33,SingleNaming,1,1138.8,Younger,Single,1
5,ladder,OBJECT,ladder,33,SingleNaming,1,1798.8,Younger,Single,1
