Task,participant,item,rule,Difficulty,TrialType,accuracy,rt,AgeGroup,rawrt
NounVerb,52,strawberry,OBJECT,high,switch,1,6.843217,Older,937.5
NounVerb,52,toy,OBJECT,high,switch,1,7.338043,Older,1537.7
NounVerb,52,broom,OBJECT,high,switch,1,7.033947,Older,1134.5
NounVerb,52,newspaper,OBJECT,high,switch,1,6.833463,Older,928.4
NounVerb,52,eye,OBJECT,high,switch,1,7.131858,Older,1251.2
NounVerb,52,trophy,OBJECT,high,switch,1,7.236195,Older,1388.8
NounVerb,52,suitcase,OBJECT,high,switch,1,6.853193,Older,946.9
NounVerb,52,broom,OBJECT,high,switch,1,7.49092,Older,1791.7
NounVerb,52,pen,OBJECT,high,switch,1,7.542213,Older,1886
NounVerb,52,brain,OBJECT,high,switch,1,7.228026,Older,1377.5
NounVerb,52,present,OBJECT,high,switch,1,7.41734,Older,1664.6
NounVerb,52,coat,OBJECT,high,switch,1,7.16804,Older,1297.3
NounVerb,52,knife,OBJECT,high,switch,1,7.297836,Older,1477.1
NounVerb,52,ladder,OBJECT,high,switch,1,6.937411,Older,1030.1
NounVerb,52,cup,OBJECT,high,switch,1,7.314553,Older,1502
NounVerb,52,toy,OBJECT,high,switch,1,7.282692,Older,1454.9
NounVerb,52,soap,OBJECT,high,switch,1,7.530695,Older,1864.4
NounVerb,52,teeth,OBJECT,high,switch,1,7.308275,Older,1492.6
NounVerb,52,newspaper,OBJECT,high,switch,1,7.014275,Older,1112.4
NounVerb,52,strawberry,OBJECT,high,switch,1,7.168734,Older,1298.2
NounVerb,52,horse,OBJECT,high,switch,1,7.156645,Older,1282.6
NounVerb,52,cake,OBJECT,high,switch,1,7.046734,Older,1149.1
NounVerb,52,plane,OBJECT,high,switch,1,7.586449,Older,1971.3
NounVerb,52,eye,OBJECT,high,switch,1,7.306263,Older,1489.6
NounVerb,53,coat,OBJECT,high,switch,1,7.433903,Younger,1692.4
NounVerb,53,knife,OBJECT,high,switch,1,7.19045,Younger,1326.7
NounVerb,53,candle,OBJECT,high,switch,1,6.934981,Younger,1027.6
NounVerb,53,cup,OBJECT,high,switch,1,7.287013,Younger,1461.2
NounVerb,53,suitcase,OBJECT,high,switch,1,6.990164,Younger,1085.9
NounVerb,53,pen,OBJECT,high,switch,1,7.810069,Younger,2465.3
NounVerb,53,plane,OBJECT,high,switch,1,7.23785,Younger,1391.1
NounVerb,53,horse,OBJECT,high,switch,1,7.18622,Younger,1321.1
NounVerb,53,strawberry,OBJECT,high,switch,1,7.110614,Younger,1224.9
NounVerb,53,present,OBJECT,high,switch,1,7.275242,Younger,1444.1
NounVerb,53,broom,OBJECT,high,switch,1,7.201245,Younger,1341.1
NounVerb,53,newspaper,OBJECT,high,switch,1,7.294377,Younger,1472
NounVerb,53,eye,OBJECT,high,switch,1,7.187506,Younger,1322.8
NounVerb,53,trophy,OBJECT,high,switch,1,7.33583,Younger,1534.3
NounVerb,53,pen,OBJECT,high,switch,1,7.832332,Younger,2520.8
NounVerb,53,brain,OBJECT,high,switch,1,7.420699,Younger,1670.2
NounVerb,53,present,OBJECT,high,switch,1,7.230636,Younger,1381.1
NounVerb,53,coat,OBJECT,high,switch,1,6.799167,Younger,897.1
NounVerb,53,trophy,OBJECT,high,switch,1,7.158047,Younger,1284.4
NounVerb,53,knife,OBJECT,high,switch,1,7.091243,Younger,1201.4
NounVerb,53,ladder,OBJECT,high,switch,1,7.219935,Younger,1366.4
NounVerb,53,cup,OBJECT,high,switch,1,7.332762,Younger,1529.6
NounVerb,53,toy,OBJECT,high,switch,1,7.322246,Younger,1513.6
NounVerb,53,teeth,OBJECT,high,switch,1,7.214504,Younger,1359
NounVerb,53,strawberry,OBJECT,high,switch,1,7.739707,Younger,2297.8
NounVerb,53,horse,OBJECT,high,switch,1,6.943701,Younger,1036.6
NounVerb,53,cake,OBJECT,high,switch,1,7.269338,Younger,1435.6
NounVerb,53,plane,OBJECT,high,switch,1,7.226136,Younger,1374.9
NounVerb,53,eye,OBJECT,high,switch,1,7.008596,Younger,1106.1
NounVerb,55,coat,OBJECT,high,switch,1,7.001337,Younger,1098.1
NounVerb,55,knife,OBJECT,high,switch,1,7.304314,Younger,1486.7
NounVerb,55,teeth,OBJECT,high,switch,1,7.529621,Younger,1862.4
NounVerb,55,candle,OBJECT,high,switch,1,7.1142,Younger,1229.3
NounVerb,55,cup,OBJECT,high,switch,1,7.131059,Younger,1250.2
NounVerb,55,suitcase,OBJECT,high,switch,1,7.265779,Younger,1430.5
NounVerb,55,ladder,OBJECT,high,switch,1,7.362899,Younger,1576.4
NounVerb,55,pen,OBJECT,high,switch,1,7.158592,Younger,1285.1
NounVerb,55,soap,OBJECT,high,switch,1,7.36733,Younger,1583.4
NounVerb,55,plane,OBJECT,high,switch,1,7.282692,Younger,1454.9
NounVerb,55,horse,OBJECT,high,switch,1,6.982028,Younger,1077.1
NounVerb,55,present,OBJECT,high,switch,1,7.22074,Younger,1367.5
NounVerb,55,brain,OBJECT,high,switch,1,7.290429,Younger,1466.2
NounVerb,55,broom,OBJECT,high,switch,1,7.145748,Younger,1268.7
NounVerb,55,eye,OBJECT,high,switch,1,7.203703,Younger,1344.4
NounVerb,55,trophy,OBJECT,high,switch,1,7.576149,Younger,1951.1
NounVerb,55,suitcase,OBJECT,high,switch,1,7.035621,Younger,1136.4
NounVerb,55,broom,OBJECT,high,switch,1,7.225845,Younger,1374.5
NounVerb,55,pen,OBJECT,high,switch,1,7.254814,Younger,1414.9
NounVerb,55,brain,OBJECT,high,switch,1,7.168349,Younger,1297.7
NounVerb,55,present,OBJECT,high,switch,1,7.385417,Younger,1612.3
NounVerb,55,coat,OBJECT,high,switch,1,7.194287,Younger,1331.8
NounVerb,55,knife,OBJECT,high,switch,1,7.080531,Younger,1188.6
NounVerb,55,ladder,OBJECT,high,switch,1,7.368087,Younger,1584.6
NounVerb,55,cup,OBJECT,high,switch,1,6.856988,Younger,950.5
NounVerb,55,toy,OBJECT,high,switch,1,7.271912,Younger,1439.3
NounVerb,55,soap,OBJECT,high,switch,1,7.158203,Younger,1284.6
NounVerb,55,teeth,OBJECT,high,switch,1,7.173268,Younger,1304.1
NounVerb,55,newspaper,OBJECT,high,switch,1,7.294513,Younger,1472.2
NounVerb,55,strawberry,OBJECT,high,switch,1,7.536844,Younger,1875.9
NounVerb,55,horse,OBJECT,high,switch,1,7.08749,Younger,1196.9
NounVerb,55,cake,OBJECT,high,switch,1,7.359913,Younger,1571.7
NounVerb,55,plane,OBJECT,high,switch,1,7.088826,Younger,1198.5
NounVerb,55,eye,OBJECT,high,switch,1,7.323633,Younger,1515.7
NounVerb,57,horse,OBJECT,high,switch,1,7.087407,Younger,1196.8
NounVerb,57,cake,OBJECT,high,switch,1,7.02028,Younger,1119.1
NounVerb,57,brain,OBJECT,high,switch,1,6.937702,Younger,1030.4
NounVerb,57,toy,OBJECT,high,switch,1,6.729944,Younger,837.1
NounVerb,57,trophy,OBJECT,high,switch,1,7.12206,Younger,1239
NounVerb,57,teeth,OBJECT,high,switch,1,7.382809,Younger,1608.1
NounVerb,57,suitcase,OBJECT,high,switch,1,7.085399,Younger,1194.4
NounVerb,57,present,OBJECT,high,switch,1,7.244156,Younger,1399.9
NounVerb,57,coat,OBJECT,high,switch,1,6.989243,Younger,1084.9
NounVerb,57,eye,OBJECT,high,switch,1,7.213105,Younger,1357.1
NounVerb,57,newspaper,OBJECT,high,switch,1,6.91334,Younger,1005.6
NounVerb,57,knife,OBJECT,high,switch,1,7.243584,Younger,1399.1
NounVerb,57,present,OBJECT,high,switch,1,7.233672,Younger,1385.3
NounVerb,57,candle,OBJECT,high,switch,1,7.180983,Younger,1314.2
NounVerb,57,plane,OBJECT,high,switch,1,7.188413,Younger,1324
NounVerb,57,broom,OBJECT,high,switch,1,7.484256,Younger,1779.8
NounVerb,57,strawberry,OBJECT,high,switch,1,6.96508,Younger,1059
NounVerb,57,strawberry,OBJECT,high,switch,1,7.171657,Younger,1302
NounVerb,57,pen,OBJECT,high,switch,1,7.025627,Younger,1125.1
NounVerb,57,suitcase,OBJECT,high,switch,1,6.83357,Younger,928.5
NounVerb,57,eye,OBJECT,high,switch,1,7.070554,Younger,1176.8
NounVerb,57,brain,OBJECT,high,switch,1,7.1822,Younger,1315.8
NounVerb,57,teeth,OBJECT,high,switch,1,7.04316,Younger,1145
NounVerb,57,horse,OBJECT,high,switch,1,7.510868,Younger,1827.8
NounVerb,57,candle,OBJECT,high,switch,1,7.599001,Younger,1996.2
NounVerb,57,cup,OBJECT,high,switch,1,6.82882,Younger,924.1
NounVerb,57,knife,OBJECT,high,switch,1,7.152269,Younger,1277
NounVerb,57,broom,OBJECT,high,switch,1,7.404766,Younger,1643.8
NounVerb,57,toy,OBJECT,high,switch,1,7.047691,Younger,1150.2
NounVerb,57,ladder,OBJECT,high,switch,1,6.937605,Younger,1030.3
NounVerb,57,trophy,OBJECT,high,switch,1,6.904751,Younger,997
NounVerb,57,soap,OBJECT,high,switch,1,7.171657,Younger,1302
NounVerb,57,plane,OBJECT,high,switch,1,7.099532,Younger,1211.4
NounVerb,57,coat,OBJECT,high,switch,1,7.105704,Younger,1218.9
NounVerb,58,coat,OBJECT,high,switch,1,7.217884,Younger,1363.6
NounVerb,58,knife,OBJECT,high,switch,1,7.228461,Younger,1378.1
NounVerb,58,candle,OBJECT,high,switch,1,7.169581,Younger,1299.3
NounVerb,58,cup,OBJECT,high,switch,1,7.019297,Younger,1118
NounVerb,58,suitcase,OBJECT,high,switch,1,7.381377,Younger,1605.8
NounVerb,58,ladder,OBJECT,high,switch,1,7.323501,Younger,1515.5
NounVerb,58,pen,OBJECT,high,switch,1,7.112572,Younger,1227.3
NounVerb,58,plane,OBJECT,high,switch,1,6.807603,Younger,904.7
NounVerb,58,horse,OBJECT,high,switch,1,7.43343,Younger,1691.6
NounVerb,58,strawberry,OBJECT,high,switch,1,7.10808,Younger,1221.8
NounVerb,58,present,OBJECT,high,switch,1,7.369727,Younger,1587.2
NounVerb,58,brain,OBJECT,high,switch,1,7.297768,Younger,1477
NounVerb,58,toy,OBJECT,high,switch,1,7.346784,Younger,1551.2
NounVerb,58,newspaper,OBJECT,high,switch,1,7.636993,Younger,2073.5
NounVerb,58,eye,OBJECT,high,switch,1,7.144328,Younger,1266.9
NounVerb,58,suitcase,OBJECT,high,switch,1,7.405374,Younger,1644.8
NounVerb,58,broom,OBJECT,high,switch,1,7.420579,Younger,1670
NounVerb,58,pen,OBJECT,high,switch,1,7.156567,Younger,1282.5
NounVerb,58,brain,OBJECT,high,switch,1,7.177859,Younger,1310.1
NounVerb,58,present,OBJECT,high,switch,1,7.220813,Younger,1367.6
NounVerb,58,coat,OBJECT,high,switch,1,7.330209,Younger,1525.7
NounVerb,58,trophy,OBJECT,high,switch,1,7.293562,Younger,1470.8
NounVerb,58,knife,OBJECT,high,switch,1,7.771404,Younger,2371.8
NounVerb,58,ladder,OBJECT,high,switch,1,7.733727,Younger,2284.1
NounVerb,58,cup,OBJECT,high,switch,1,7.37042,Younger,1588.3
NounVerb,58,toy,OBJECT,high,switch,1,7.101264,Younger,1213.5
NounVerb,58,soap,OBJECT,high,switch,1,7.497429,Younger,1803.4
NounVerb,58,teeth,OBJECT,high,switch,1,7.674292,Younger,2152.3
NounVerb,58,newspaper,OBJECT,high,switch,1,7.392155,Younger,1623.2
NounVerb,58,strawberry,OBJECT,high,switch,1,7.595789,Younger,1989.8
NounVerb,58,horse,OBJECT,high,switch,1,7.382746,Younger,1608
NounVerb,58,cake,OBJECT,high,switch,1,7.588779,Younger,1975.9
NounVerb,58,plane,OBJECT,high,switch,1,7.164024,Younger,1292.1
NounVerb,58,eye,OBJECT,high,switch,1,7.130018,Younger,1248.9
NounVerb,59,coat,OBJECT,high,switch,1,6.914234,Older,1006.5
NounVerb,59,teeth,OBJECT,high,switch,1,7.102746,Older,1215.3
NounVerb,59,candle,OBJECT,high,switch,1,6.987398,Older,1082.9
NounVerb,59,suitcase,OBJECT,high,switch,1,7.620705,Older,2040
NounVerb,59,ladder,OBJECT,high,switch,1,7.468856,Older,1752.6
NounVerb,59,pen,OBJECT,high,switch,1,6.927166,Older,1019.6
NounVerb,59,soap,OBJECT,high,switch,1,7.373876,Older,1593.8
NounVerb,59,plane,OBJECT,high,switch,1,7.132737,Older,1252.3
NounVerb,59,horse,OBJECT,high,switch,1,7.048213,Older,1150.8
NounVerb,59,strawberry,OBJECT,high,switch,1,7.149524,Older,1273.5
NounVerb,59,present,OBJECT,high,switch,1,7.272537,Older,1440.2
NounVerb,59,brain,OBJECT,high,switch,1,7.223733,Older,1371.6
NounVerb,59,toy,OBJECT,high,switch,1,7.330209,Older,1525.7
NounVerb,59,broom,OBJECT,high,switch,1,7.370545,Older,1588.5
NounVerb,59,newspaper,OBJECT,high,switch,1,6.795482,Older,893.8
NounVerb,59,trophy,OBJECT,high,switch,1,7.119555,Older,1235.9
NounVerb,59,suitcase,OBJECT,high,switch,1,7.219788,Older,1366.2
NounVerb,59,broom,OBJECT,high,switch,1,7.018223,Older,1116.8
NounVerb,59,pen,OBJECT,high,switch,1,6.941577,Older,1034.4
NounVerb,59,brain,OBJECT,high,switch,1,6.832708,Older,927.7
NounVerb,59,present,OBJECT,high,switch,1,7.297836,Older,1477.1
NounVerb,59,coat,OBJECT,high,switch,1,6.916814,Older,1009.1
NounVerb,59,trophy,OBJECT,high,switch,1,7.220666,Older,1367.4
NounVerb,59,knife,OBJECT,high,switch,1,7.552395,Older,1905.3
NounVerb,59,ladder,OBJECT,high,switch,1,7.046386,Older,1148.7
NounVerb,59,cup,OBJECT,high,switch,1,6.99723,Older,1093.6
NounVerb,59,toy,OBJECT,high,switch,1,6.933131,Older,1025.7
NounVerb,59,soap,OBJECT,high,switch,1,6.954353,Older,1047.7
NounVerb,59,teeth,OBJECT,high,switch,1,7.169042,Older,1298.6
NounVerb,59,newspaper,OBJECT,high,switch,1,6.877708,Older,970.4
NounVerb,59,horse,OBJECT,high,switch,1,6.823286,Older,919
NounVerb,59,cake,OBJECT,high,switch,1,7.297091,Older,1476
NounVerb,59,plane,OBJECT,high,switch,1,7.249286,Older,1407.1
NounVerb,59,eye,OBJECT,high,switch,1,7.056175,Older,1160
NounVerb,60,coat,OBJECT,high,switch,1,6.833463,Older,928.4
NounVerb,60,knife,OBJECT,high,switch,1,7.188639,Older,1324.3
NounVerb,60,teeth,OBJECT,high,switch,1,6.799502,Older,897.4
NounVerb,60,candle,OBJECT,high,switch,1,6.827196,Older,922.6
NounVerb,60,cup,OBJECT,high,switch,1,6.777305,Older,877.7
NounVerb,60,suitcase,OBJECT,high,switch,1,6.89548,Older,987.8
NounVerb,60,ladder,OBJECT,high,switch,1,6.77308,Older,874
NounVerb,60,pen,OBJECT,high,switch,1,7.329881,Older,1525.2
NounVerb,60,soap,OBJECT,high,switch,1,7.414573,Older,1660
NounVerb,60,plane,OBJECT,high,switch,1,7.30539,Older,1488.3
NounVerb,60,horse,OBJECT,high,switch,1,7.147008,Older,1270.3
NounVerb,60,strawberry,OBJECT,high,switch,1,7.199828,Older,1339.2
NounVerb,60,present,OBJECT,high,switch,1,7.118097,Older,1234.1
NounVerb,60,toy,OBJECT,high,switch,1,7.266897,Older,1432.1
NounVerb,60,broom,OBJECT,high,switch,1,6.879253,Older,971.9
NounVerb,60,newspaper,OBJECT,high,switch,1,6.809701,Older,906.6
NounVerb,60,eye,OBJECT,high,switch,1,6.817721,Older,913.9
NounVerb,60,trophy,OBJECT,high,switch,1,7.002065,Older,1098.9
NounVerb,60,suitcase,OBJECT,high,switch,1,6.784118,Older,883.7
NounVerb,60,pen,OBJECT,high,switch,1,6.813554,Older,910.1
NounVerb,60,brain,OBJECT,high,switch,1,6.989059,Older,1084.7
NounVerb,60,present,OBJECT,high,switch,1,7.087908,Older,1197.4
NounVerb,60,coat,OBJECT,high,switch,1,6.829577,Older,924.8
NounVerb,60,trophy,OBJECT,high,switch,1,7.004519,Older,1101.6
NounVerb,60,knife,OBJECT,high,switch,1,7.05445,Older,1158
NounVerb,60,ladder,OBJECT,high,switch,1,6.797717,Older,895.8
NounVerb,60,cup,OBJECT,high,switch,1,6.77205,Older,873.1
NounVerb,60,toy,OBJECT,high,switch,1,6.753905,Older,857.4
NounVerb,60,teeth,OBJECT,high,switch,1,6.930593,Older,1023.1
NounVerb,60,newspaper,OBJECT,high,switch,1,6.914036,Older,1006.3
NounVerb,60,strawberry,OBJECT,high,switch,1,6.988782,Older,1084.4
NounVerb,60,horse,OBJECT,high,switch,1,6.810473,Older,907.3
NounVerb,60,cake,OBJECT,high,switch,1,6.89467,Older,987
NounVerb,60,plane,OBJECT,high,switch,1,7.230346,Older,1380.7
NounVerb,61,horse,OBJECT,high,switch,1,7.504392,Younger,1816
NounVerb,61,cake,OBJECT,high,switch,1,7.317345,Younger,1506.2
NounVerb,61,brain,OBJECT,high,switch,1,7.61446,Younger,2027.3
NounVerb,61,toy,OBJECT,high,switch,1,7.248931,Younger,1406.6
NounVerb,61,trophy,OBJECT,high,switch,1,6.901938,Younger,994.2
NounVerb,61,teeth,OBJECT,high,switch,1,7.900266,Younger,2698
NounVerb,61,suitcase,OBJECT,high,switch,1,7.137676,Younger,1258.5
NounVerb,61,present,OBJECT,high,switch,1,7.277593,Younger,1447.5
NounVerb,61,coat,OBJECT,high,switch,1,6.723832,Younger,832
NounVerb,61,cup,OBJECT,high,switch,1,7.362836,Younger,1576.3
NounVerb,61,eye,OBJECT,high,switch,1,6.80915,Younger,906.1
NounVerb,61,newspaper,OBJECT,high,switch,1,6.720461,Younger,829.2
NounVerb,61,present,OBJECT,high,switch,1,7.100192,Younger,1212.2
NounVerb,61,candle,OBJECT,high,switch,1,6.743588,Younger,848.6
NounVerb,61,plane,OBJECT,high,switch,1,7.172808,Younger,1303.5
NounVerb,61,broom,OBJECT,high,switch,1,7.413005,Younger,1657.4
NounVerb,61,strawberry,OBJECT,high,switch,1,6.998327,Younger,1094.8
NounVerb,61,ladder,OBJECT,high,switch,1,7.246012,Younger,1402.5
NounVerb,61,pen,OBJECT,high,switch,1,7.12681,Younger,1244.9
NounVerb,61,strawberry,OBJECT,high,switch,1,6.93391,Younger,1026.5
NounVerb,61,pen,OBJECT,high,switch,1,7.849363,Younger,2564.1
NounVerb,61,suitcase,OBJECT,high,switch,1,7.139184,Younger,1260.4
NounVerb,61,eye,OBJECT,high,switch,1,7.040186,Younger,1141.6
NounVerb,61,brain,OBJECT,high,switch,1,7.106852,Younger,1220.3
NounVerb,61,teeth,OBJECT,high,switch,1,6.769527,Younger,870.9
NounVerb,61,horse,OBJECT,high,switch,1,7.590397,Younger,1979.1
NounVerb,61,cup,OBJECT,high,switch,1,6.668482,Younger,787.2
NounVerb,61,knife,OBJECT,high,switch,1,6.974666,Younger,1069.2
NounVerb,61,cake,OBJECT,high,switch,1,7.233744,Younger,1385.4
NounVerb,61,toy,OBJECT,high,switch,1,6.97504,Younger,1069.6
NounVerb,61,ladder,OBJECT,high,switch,1,7.165416,Younger,1293.9
NounVerb,61,trophy,OBJECT,high,switch,1,7.572452,Younger,1943.9
NounVerb,61,newspaper,OBJECT,high,switch,1,7.918992,Younger,2749
NounVerb,61,soap,OBJECT,high,switch,1,7.760126,Younger,2345.2
NounVerb,61,plane,OBJECT,high,switch,1,6.879253,Younger,971.9
NounVerb,61,coat,OBJECT,high,switch,1,7.291997,Younger,1468.5
NounVerb,62,horse,OBJECT,high,switch,1,7.065955,Older,1171.4
NounVerb,62,cake,OBJECT,high,switch,1,7.28228,Older,1454.3
NounVerb,62,toy,OBJECT,high,switch,1,7.182732,Older,1316.5
NounVerb,62,suitcase,OBJECT,high,switch,1,7.502904,Older,1813.3
NounVerb,62,present,OBJECT,high,switch,1,7.653922,Older,2108.9
NounVerb,62,coat,OBJECT,high,switch,1,7.356727,Older,1566.7
NounVerb,62,cup,OBJECT,high,switch,1,7.26459,Older,1428.8
NounVerb,62,eye,OBJECT,high,switch,1,7.369538,Older,1586.9
NounVerb,62,knife,OBJECT,high,switch,1,7.393078,Older,1624.7
NounVerb,62,present,OBJECT,high,switch,1,7.464166,Older,1744.4
NounVerb,62,candle,OBJECT,high,switch,1,7.001337,Older,1098.1
NounVerb,62,plane,OBJECT,high,switch,1,7.199081,Older,1338.2
NounVerb,62,broom,OBJECT,high,switch,1,7.217884,Older,1363.6
NounVerb,62,strawberry,OBJECT,high,switch,1,7.269756,Older,1436.2
NounVerb,62,pen,OBJECT,high,switch,1,7.075217,Older,1182.3
NounVerb,62,strawberry,OBJECT,high,switch,1,7.081288,Older,1189.5
NounVerb,62,pen,OBJECT,high,switch,1,7.055054,Older,1158.7
NounVerb,62,suitcase,OBJECT,high,switch,1,7.204075,Older,1344.9
NounVerb,62,eye,OBJECT,high,switch,1,7.170196,Older,1300.1
NounVerb,62,brain,OBJECT,high,switch,1,7.267176,Older,1432.5
NounVerb,62,teeth,OBJECT,high,switch,1,7.607282,Older,2012.8
NounVerb,62,horse,OBJECT,high,switch,1,7.321387,Older,1512.3
NounVerb,62,candle,OBJECT,high,switch,1,6.722389,Older,830.8
NounVerb,62,cup,OBJECT,high,switch,1,7.032977,Older,1133.4
NounVerb,62,knife,OBJECT,high,switch,1,7.059789,Older,1164.2
NounVerb,62,cake,OBJECT,high,switch,1,6.839905,Older,934.4
NounVerb,62,toy,OBJECT,high,switch,1,7.018402,Older,1117
NounVerb,62,ladder,OBJECT,high,switch,1,7.129938,Older,1248.8
NounVerb,62,trophy,OBJECT,high,switch,1,7.000243,Older,1096.9
NounVerb,62,newspaper,OBJECT,high,switch,1,7.009319,Older,1106.9
NounVerb,62,soap,OBJECT,high,switch,1,7.037291,Older,1138.3
NounVerb,62,plane,OBJECT,high,switch,1,6.933715,Older,1026.3
NounVerb,62,coat,OBJECT,high,switch,1,7.603649,Older,2005.5
NounVerb,63,coat,OBJECT,high,switch,1,7.337393,Younger,1536.7
NounVerb,63,knife,OBJECT,high,switch,1,7.395722,Younger,1629
NounVerb,63,teeth,OBJECT,high,switch,1,7.411738,Younger,1655.3
NounVerb,63,candle,OBJECT,high,switch,1,7.186598,Younger,1321.6
NounVerb,63,cup,OBJECT,high,switch,1,7.066638,Younger,1172.2
NounVerb,63,suitcase,OBJECT,high,switch,1,7.124961,Younger,1242.6
NounVerb,63,ladder,OBJECT,high,switch,1,7.333807,Younger,1531.2
NounVerb,63,pen,OBJECT,high,switch,1,7.549662,Younger,1900.1
NounVerb,63,soap,OBJECT,high,switch,1,7.30108,Younger,1481.9
NounVerb,63,plane,OBJECT,high,switch,1,7.248646,Younger,1406.2
NounVerb,63,horse,OBJECT,high,switch,1,7.161467,Younger,1288.8
NounVerb,63,strawberry,OBJECT,high,switch,1,7.213842,Younger,1358.1
NounVerb,63,present,OBJECT,high,switch,1,7.523211,Younger,1850.5
NounVerb,63,brain,OBJECT,high,switch,1,7.282142,Younger,1454.1
NounVerb,63,toy,OBJECT,high,switch,1,7.229259,Younger,1379.2
NounVerb,63,broom,OBJECT,high,switch,1,7.40847,Younger,1649.9
NounVerb,63,eye,OBJECT,high,switch,1,7.354298,Younger,1562.9
NounVerb,63,trophy,OBJECT,high,switch,1,7.321321,Younger,1512.2
NounVerb,63,suitcase,OBJECT,high,switch,1,6.835077,Younger,929.9
NounVerb,63,broom,OBJECT,high,switch,1,7.068768,Younger,1174.7
NounVerb,63,pen,OBJECT,high,switch,1,7.100357,Younger,1212.4
NounVerb,63,brain,OBJECT,high,switch,1,7.173652,Younger,1304.6
NounVerb,63,present,OBJECT,high,switch,1,7.308208,Younger,1492.5
NounVerb,63,trophy,OBJECT,high,switch,1,7.448741,Younger,1717.7
NounVerb,63,knife,OBJECT,high,switch,1,7.141324,Younger,1263.1
NounVerb,63,ladder,OBJECT,high,switch,1,7.144881,Younger,1267.6
NounVerb,63,cup,OBJECT,high,switch,1,7.216416,Younger,1361.6
NounVerb,63,toy,OBJECT,high,switch,1,7.104883,Younger,1217.9
NounVerb,63,teeth,OBJECT,high,switch,1,7.334982,Younger,1533
NounVerb,63,newspaper,OBJECT,high,switch,1,7.18296,Younger,1316.8
NounVerb,63,strawberry,OBJECT,high,switch,1,7.141799,Younger,1263.7
NounVerb,63,horse,OBJECT,high,switch,1,7.092158,Younger,1202.5
NounVerb,63,cake,OBJECT,high,switch,1,7.321718,Younger,1512.8
NounVerb,63,plane,OBJECT,high,switch,1,7.317943,Younger,1507.1
NounVerb,63,eye,OBJECT,high,switch,1,7.592669,Younger,1983.6
NounVerb,64,coat,OBJECT,high,switch,1,6.940029,Younger,1032.8
NounVerb,64,knife,OBJECT,high,switch,1,7.311753,Younger,1497.8
NounVerb,64,teeth,OBJECT,high,switch,1,6.780944,Younger,880.9
NounVerb,64,candle,OBJECT,high,switch,1,6.981377,Younger,1076.4
NounVerb,64,cup,OBJECT,high,switch,1,7.279112,Younger,1449.7
NounVerb,64,suitcase,OBJECT,high,switch,1,6.927166,Younger,1019.6
NounVerb,64,ladder,OBJECT,high,switch,1,7.093488,Younger,1204.1
NounVerb,64,pen,OBJECT,high,switch,1,7.143381,Younger,1265.7
NounVerb,64,soap,OBJECT,high,switch,1,7.223223,Younger,1370.9
NounVerb,64,plane,OBJECT,high,switch,1,7.204521,Younger,1345.5
NounVerb,64,horse,OBJECT,high,switch,1,6.967061,Younger,1061.1
NounVerb,64,strawberry,OBJECT,high,switch,1,7.142985,Younger,1265.2
NounVerb,64,present,OBJECT,high,switch,1,7.279801,Younger,1450.7
NounVerb,64,brain,OBJECT,high,switch,1,6.928832,Younger,1021.3
NounVerb,64,toy,OBJECT,high,switch,1,7.205784,Younger,1347.2
NounVerb,64,broom,OBJECT,high,switch,1,7.244228,Younger,1400
NounVerb,64,newspaper,OBJECT,high,switch,1,7.095064,Younger,1206
