"","participant","Item","Rule","Response","Trial","TrialType","accuracy","rt","Agegroup","Context","accuracy01","Rule_coded","Agegroup_coded","rawrt","condition"
"17706",43,"horse","OBJECT","horse",114,"switch",1,7.16309492851266,"Younger","Dual",1,-0.5,-0.5,1290.9,"43switchOBJECT"
"17894",43,"candle","OBJECT","candle",116,"switch",1,6.89385917379003,"Younger","Dual",1,-0.5,-0.5,986.2,"43switchOBJECT"
"18241",43,"cup","OBJECT","cup",120,"switch",1,7.10488334309307,"Younger","Dual",1,-0.5,-0.5,1217.9,"43switchOBJECT"
"18412",43,"knife","OBJECT","knife",123,"switch",1,6.97644143677058,"Younger","Dual",1,-0.5,-0.5,1071.1,"43switchOBJECT"
"19036",43,"cake","OBJECT","cake",130,"switch",1,7.60509366416055,"Younger","Dual",1,-0.5,-0.5,2008.4,"43switchOBJECT"
"19303",43,"broom","OBJECT","broom",133,"switch",1,7.30974769761133,"Younger","Dual",1,-0.5,-0.5,1494.8,"43switchOBJECT"
"19737",43,"toy","OBJECT","toy",138,"switch",1,7.2246077287337,"Younger","Dual",1,-0.5,-0.5,1372.8,"43switchOBJECT"
"20009",43,"ladder","OBJECT","ladder",141,"switch",1,6.93215516580567,"Younger","Dual",1,-0.5,-0.5,1024.7,"43switchOBJECT"
"20367",43,"trophy","OBJECT","trophy",145,"switch",1,6.9539707027791,"Younger","Dual",1,-0.5,-0.5,1047.3,"43switchOBJECT"
"20716",43,"newspaper","OBJECT","newspaper",149,"switch",1,7.18879030871212,"Younger","Dual",1,-0.5,-0.5,1324.5,"43switchOBJECT"
"21161",43,"soap","OBJECT","soap",154,"switch",1,7.35838493904467,"Younger","Dual",1,-0.5,-0.5,1569.3,"43switchOBJECT"
"21344",43,"plane","OBJECT","plane",156,"switch",1,6.95740221887155,"Younger","Dual",1,-0.5,-0.5,1050.9,"43switchOBJECT"
"21678",43,"coat","OBJECT","coat",160,"switch",1,6.90705503386774,"Younger","Dual",1,-0.5,-0.5,999.3,"43switchOBJECT"
"1151",44,"horse","OBJECT","horse",3,"switch",1,7.15625463755866,"Older","Dual",1,-0.5,0.5,1282.1,"44switchOBJECT"
"2526",44,"cake","OBJECT","cake",8,"switch",1,7.35532156310894,"Older","Dual",1,-0.5,0.5,1564.5,"44switchOBJECT"
"3070",44,"soap","OBJECT","soap",10,"switch",1,7.00006094976616,"Older","Dual",1,-0.5,0.5,1096.7,"44switchOBJECT"
"4655",44,"brain","OBJECT","brain",16,"switch",1,7.20258673358713,"Older","Dual",1,-0.5,0.5,1342.9,"44switchOBJECT"
"5481",44,"toy","OBJECT","toy",19,"switch",1,6.93915704212167,"Older","Dual",1,-0.5,0.5,1031.9,"44switchOBJECT"
"6573",44,"trophy","OBJECT","trophy",23,"switch",1,7.06638164226456,"Older","Dual",1,-0.5,0.5,1171.9,"44switchOBJECT"
"9636",44,"suitcase","OBJECT","suitcase",34,"switch",1,6.90575327631146,"Older","Dual",1,-0.5,0.5,998,"44switchOBJECT"
"10188",44,"present","OBJECT","present",36,"switch",1,7.28227996418366,"Older","Dual",1,-0.5,0.5,1454.3,"44switchOBJECT"
"11320",44,"coat","OBJECT","coat",40,"switch",1,7.15297338461466,"Older","Dual",1,-0.5,0.5,1277.9,"44switchOBJECT"
"11673",44,"cup","OBJECT","cup",43,"switch",1,6.91413488594618,"Older","Dual",1,-0.5,0.5,1006.4,"44switchOBJECT"
"12280",44,"eye","OBJECT","eye",50,"switch",1,7.32191580545753,"Older","Dual",1,-0.5,0.5,1513.1,"44switchOBJECT"
"12539",44,"newspaper","OBJECT","newspaper",53,"switch",1,6.95081476844258,"Older","Dual",1,-0.5,0.5,1044,"44switchOBJECT"
"12977",44,"knife","OBJECT","knife",58,"switch",1,7.27655640271871,"Older","Dual",1,-0.5,0.5,1446,"44switchOBJECT"
"13231",44,"present","OBJECT","present",61,"switch",1,7.155552417735,"Older","Dual",1,-0.5,0.5,1281.2,"44switchOBJECT"
"13587",44,"candle","OBJECT","candle",65,"switch",1,7.08447785737561,"Older","Dual",1,-0.5,0.5,1193.3,"44switchOBJECT"
"13928",44,"plane","OBJECT","plane",69,"switch",1,7.07521697286907,"Older","Dual",1,-0.5,0.5,1182.3,"44switchOBJECT"
"14358",44,"broom","OBJECT","broom",74,"switch",1,6.96366291092043,"Older","Dual",1,-0.5,0.5,1057.5,"44switchOBJECT"
"14527",44,"strawberry","OBJECT","strawberry",76,"switch",1,7.02633799480908,"Older","Dual",1,-0.5,0.5,1125.9,"44switchOBJECT"
"14862",44,"ladder","OBJECT","ladder",80,"switch",1,6.94080313302834,"Older","Dual",1,-0.5,0.5,1033.6,"44switchOBJECT"
"15032",44,"pen","OBJECT","pen",83,"switch",1,7.08128832974301,"Older","Dual",1,-0.5,0.5,1189.5,"44switchOBJECT"
"15452",44,"strawberry","OBJECT","strawberry",88,"switch",1,6.83722551279161,"Older","Dual",1,-0.5,0.5,931.9,"44switchOBJECT"
"15622",44,"pen","OBJECT","pen",90,"switch",1,7.12471977921963,"Older","Dual",1,-0.5,0.5,1242.3,"44switchOBJECT"
"16156",44,"suitcase","OBJECT","suitcase",96,"switch",1,6.9267732848179,"Older","Dual",1,-0.5,0.5,1019.2,"44switchOBJECT"
"16415",44,"eye","OBJECT","eye",99,"switch",1,6.8447089772645,"Older","Dual",1,-0.5,0.5,938.9,"44switchOBJECT"
"16767",44,"brain","OBJECT","brain",103,"switch",1,7.02010133881368,"Older","Dual",1,-0.5,0.5,1118.9,"44switchOBJECT"
"17281",44,"teeth","OBJECT","teeth",109,"switch",1,7.22700869027124,"Older","Dual",1,-0.5,0.5,1376.1,"44switchOBJECT"
"17707",44,"horse","OBJECT","horse",114,"switch",1,6.93088569637099,"Older","Dual",1,-0.5,0.5,1023.4,"44switchOBJECT"
"17895",44,"candle","OBJECT","candle",116,"switch",1,6.95148504184346,"Older","Dual",1,-0.5,0.5,1044.7,"44switchOBJECT"
"18242",44,"cup","OBJECT","cup",120,"switch",1,7.02873320553504,"Older","Dual",1,-0.5,0.5,1128.6,"44switchOBJECT"
"18413",44,"knife","OBJECT","knife",123,"switch",1,7.24978348117403,"Older","Dual",1,-0.5,0.5,1407.8,"44switchOBJECT"
"19037",44,"cake","OBJECT","cake",130,"switch",1,7.02019070831193,"Older","Dual",1,-0.5,0.5,1119,"44switchOBJECT"
"19304",44,"broom","OBJECT","broom",133,"switch",1,7.1128977791868,"Older","Dual",1,-0.5,0.5,1227.7,"44switchOBJECT"
"19738",44,"toy","OBJECT","toy",138,"switch",1,6.99016441522286,"Older","Dual",1,-0.5,0.5,1085.9,"44switchOBJECT"
"20010",44,"ladder","OBJECT","ladder",141,"switch",1,6.90705503386774,"Older","Dual",1,-0.5,0.5,999.3,"44switchOBJECT"
"20368",44,"trophy","OBJECT","trophy",145,"switch",1,6.95711670851986,"Older","Dual",1,-0.5,0.5,1050.6,"44switchOBJECT"
"20717",44,"newspaper","OBJECT","newspaper",149,"switch",1,6.95939851213398,"Older","Dual",1,-0.5,0.5,1053,"44switchOBJECT"
"21162",44,"soap","OBJECT","soap",154,"switch",1,6.98425324995486,"Older","Dual",1,-0.5,0.5,1079.5,"44switchOBJECT"
"21345",44,"plane","OBJECT","plane",156,"switch",1,6.9897038616293,"Older","Dual",1,-0.5,0.5,1085.4,"44switchOBJECT"
"21679",44,"coat","OBJECT","coat",160,"switch",1,7.29274553390092,"Older","Dual",1,-0.5,0.5,1469.6,"44switchOBJECT"
"1152",45,"horse","OBJECT","horse",3,"switch",1,7.11728660287648,"Younger","Dual",1,-0.5,-0.5,1233.1,"45switchOBJECT"
"2527",45,"cake","OBJECT","cake",8,"switch",1,7.44740156855632,"Younger","Dual",1,-0.5,-0.5,1715.4,"45switchOBJECT"
"3071",45,"soap","OBJECT","soap",10,"switch",1,7.66673701546363,"Younger","Dual",1,-0.5,-0.5,2136.1,"45switchOBJECT"
"4656",45,"brain","OBJECT","brain",16,"switch",1,7.27475672063817,"Younger","Dual",1,-0.5,-0.5,1443.4,"45switchOBJECT"
"5482",45,"toy","OBJECT","toy",19,"switch",1,7.08740660722021,"Younger","Dual",1,-0.5,-0.5,1196.8,"45switchOBJECT"
"6574",45,"trophy","OBJECT","trophy",23,"switch",1,7.60185200857767,"Younger","Dual",1,-0.5,-0.5,2001.9,"45switchOBJECT"
"8247",45,"teeth","OBJECT","teeth",29,"switch",1,7.43891280172005,"Younger","Dual",1,-0.5,-0.5,1700.9,"45switchOBJECT"
"9637",45,"suitcase","OBJECT","suitcase",34,"switch",1,7.26466019647492,"Younger","Dual",1,-0.5,-0.5,1428.9,"45switchOBJECT"
"10189",45,"present","OBJECT","present",36,"switch",1,7.39976498849049,"Younger","Dual",1,-0.5,-0.5,1635.6,"45switchOBJECT"
"11321",45,"coat","OBJECT","coat",40,"switch",1,7.27475672063817,"Younger","Dual",1,-0.5,-0.5,1443.4,"45switchOBJECT"
"11674",45,"cup","OBJECT","cup",43,"switch",1,7.17165682276851,"Younger","Dual",1,-0.5,-0.5,1302,"45switchOBJECT"
"12281",45,"eye","OBJECT","eye",50,"switch",1,7.29464900150487,"Younger","Dual",1,-0.5,-0.5,1472.4,"45switchOBJECT"
"12540",45,"newspaper","OBJECT","newspaper",53,"switch",1,7.53246300631956,"Younger","Dual",1,-0.5,-0.5,1867.7,"45switchOBJECT"
"12978",45,"knife","OBJECT","knife",58,"switch",1,7.06133436691044,"Younger","Dual",1,-0.5,-0.5,1166,"45switchOBJECT"
"13232",45,"present","OBJECT","present",61,"switch",1,7.20184179910691,"Younger","Dual",1,-0.5,-0.5,1341.9,"45switchOBJECT"
"13588",45,"candle","OBJECT","candle",65,"switch",1,7.43679403216749,"Younger","Dual",1,-0.5,-0.5,1697.3,"45switchOBJECT"
"13929",45,"plane","OBJECT","plane",69,"switch",1,7.5963923040642,"Younger","Dual",1,-0.5,-0.5,1991,"45switchOBJECT"
"14359",45,"broom","OBJECT","broom",74,"switch",1,7.42821435171637,"Younger","Dual",1,-0.5,-0.5,1682.8,"45switchOBJECT"
"14528",45,"strawberry","OBJECT","strawberry",76,"switch",1,7.27724772663148,"Younger","Dual",1,-0.5,-0.5,1447,"45switchOBJECT"
"15623",45,"pen","OBJECT","pen",90,"switch",1,7.55929890968701,"Younger","Dual",1,-0.5,-0.5,1918.5,"45switchOBJECT"
"16157",45,"suitcase","OBJECT","suitcase",96,"switch",1,7.09041011356621,"Younger","Dual",1,-0.5,-0.5,1200.4,"45switchOBJECT"
"16416",45,"eye","OBJECT","eye",99,"switch",1,7.07825725897075,"Younger","Dual",1,-0.5,-0.5,1185.9,"45switchOBJECT"
"17282",45,"teeth","OBJECT","teeth",109,"switch",1,7.12600688421592,"Younger","Dual",1,-0.5,-0.5,1243.9,"45switchOBJECT"
"17708",45,"horse","OBJECT","horse",114,"switch",1,7.36137542897735,"Younger","Dual",1,-0.5,-0.5,1574,"45switchOBJECT"
"17896",45,"candle","OBJECT","candle",116,"switch",1,6.83550711477451,"Younger","Dual",1,-0.5,-0.5,930.3,"45switchOBJECT"
"18243",45,"cup","OBJECT","cup",120,"switch",1,7.1024170478607,"Younger","Dual",1,-0.5,-0.5,1214.9,"45switchOBJECT"
"18414",45,"knife","OBJECT","knife",123,"switch",1,7.23633934275434,"Younger","Dual",1,-0.5,-0.5,1389,"45switchOBJECT"
"19038",45,"cake","OBJECT","cake",130,"switch",1,7.5743017777449,"Younger","Dual",1,-0.5,-0.5,1947.5,"45switchOBJECT"
"19305",45,"broom","OBJECT","broom",133,"switch",1,7.57988309231801,"Younger","Dual",1,-0.5,-0.5,1958.4,"45switchOBJECT"
"19739",45,"toy","OBJECT","toy",138,"switch",1,7.22344154784352,"Younger","Dual",1,-0.5,-0.5,1371.2,"45switchOBJECT"
"20011",45,"ladder","OBJECT","ladder",141,"switch",1,7.48678146043738,"Younger","Dual",1,-0.5,-0.5,1784.3,"45switchOBJECT"
"20369",45,"trophy","OBJECT","trophy",145,"switch",1,7.55929890968701,"Younger","Dual",1,-0.5,-0.5,1918.5,"45switchOBJECT"
"20718",45,"newspaper","OBJECT","newspaper",149,"switch",1,7.2671764485889,"Younger","Dual",1,-0.5,-0.5,1432.5,"45switchOBJECT"
"21163",45,"soap","OBJECT","soap",154,"switch",1,7.48722971505351,"Younger","Dual",1,-0.5,-0.5,1785.1,"45switchOBJECT"
"21680",45,"coat","OBJECT","coat",160,"switch",1,7.49892510342962,"Younger","Dual",1,-0.5,-0.5,1806.1,"45switchOBJECT"
"1153",46,"coat","OBJECT","coat",3,"switch",1,6.89800792752726,"Older","Dual",1,-0.5,0.5,990.3,"46switchOBJECT"
"5483",46,"cup","OBJECT","cup",19,"switch",1,7.31468597925191,"Older","Dual",1,-0.5,0.5,1502.2,"46switchOBJECT"
"6575",46,"suitcase","OBJECT","suitcase",23,"switch",1,7.29580291305323,"Older","Dual",1,-0.5,0.5,1474.1,"46switchOBJECT"
"9354",46,"pen","OBJECT","pen",33,"switch",1,7.35742864175462,"Older","Dual",1,-0.5,0.5,1567.8,"46switchOBJECT"
"9910",46,"soap","OBJECT","soap",35,"switch",1,6.91045164052988,"Older","Dual",1,-0.5,0.5,1002.7,"46switchOBJECT"
"11754",46,"plane","OBJECT","plane",44,"switch",1,7.35768374379682,"Older","Dual",1,-0.5,0.5,1568.2,"46switchOBJECT"
"12195",46,"horse","OBJECT","horse",49,"switch",1,7.46468173963079,"Older","Dual",1,-0.5,0.5,1745.3,"46switchOBJECT"
"12451",46,"strawberry","OBJECT","strawberry",52,"switch",1,7.39227799432708,"Older","Dual",1,-0.5,0.5,1623.4,"46switchOBJECT"
"12890",46,"present","OBJECT","present",57,"switch",1,7.51485425491663,"Older","Dual",1,-0.5,0.5,1835.1,"46switchOBJECT"
"13589",46,"toy","OBJECT","toy",65,"switch",1,6.92775396548883,"Older","Dual",1,-0.5,0.5,1020.2,"46switchOBJECT"
"13930",46,"broom","OBJECT","broom",69,"switch",1,7.29090660949372,"Older","Dual",1,-0.5,0.5,1466.9,"46switchOBJECT"
"14529",46,"eye","OBJECT","eye",76,"switch",1,7.20057413553907,"Older","Dual",1,-0.5,0.5,1340.2,"46switchOBJECT"
"14863",46,"trophy","OBJECT","trophy",80,"switch",1,7.7613617694789,"Older","Dual",1,-0.5,0.5,2348.1,"46switchOBJECT"
"15033",46,"suitcase","OBJECT","suitcase",83,"switch",1,7.06646697013696,"Older","Dual",1,-0.5,0.5,1172,"46switchOBJECT"
"15453",46,"broom","OBJECT","broom",88,"switch",1,7.2258453076053,"Older","Dual",1,-0.5,0.5,1374.5,"46switchOBJECT"
"15986",46,"brain","OBJECT","brain",94,"switch",1,7.40165852355218,"Older","Dual",1,-0.5,0.5,1638.7,"46switchOBJECT"
"16768",46,"coat","OBJECT","coat",103,"switch",1,7.41046808263758,"Older","Dual",1,-0.5,0.5,1653.2,"46switchOBJECT"
"17283",46,"trophy","OBJECT","trophy",109,"switch",1,7.61436147922624,"Older","Dual",1,-0.5,0.5,2027.1,"46switchOBJECT"
"17619",46,"knife","OBJECT","knife",113,"switch",1,7.41010508426708,"Older","Dual",1,-0.5,0.5,1652.6,"46switchOBJECT"
"17803",46,"ladder","OBJECT","ladder",115,"switch",1,7.09257371597468,"Older","Dual",1,-0.5,0.5,1203,"46switchOBJECT"
"18500",46,"cup","OBJECT","cup",124,"switch",1,7.37556901215484,"Older","Dual",1,-0.5,0.5,1596.5,"46switchOBJECT"
"18948",46,"toy","OBJECT","toy",129,"switch",1,7.56532709402816,"Older","Dual",1,-0.5,0.5,1930.1,"46switchOBJECT"
"19223",46,"soap","OBJECT","soap",132,"switch",1,7.2224200227638,"Older","Dual",1,-0.5,0.5,1369.8,"46switchOBJECT"
"19649",46,"teeth","OBJECT","teeth",137,"switch",1,7.32764912374242,"Older","Dual",1,-0.5,0.5,1521.8,"46switchOBJECT"
"19829",46,"newspaper","OBJECT","newspaper",139,"switch",1,6.90444982197341,"Older","Dual",1,-0.5,0.5,996.7,"46switchOBJECT"
"20370",46,"strawberry","OBJECT","strawberry",145,"switch",1,7.22889630517758,"Older","Dual",1,-0.5,0.5,1378.7,"46switchOBJECT"
"20719",46,"horse","OBJECT","horse",149,"switch",1,7.12060604081091,"Older","Dual",1,-0.5,0.5,1237.2,"46switchOBJECT"
"20984",46,"cake","OBJECT","cake",152,"switch",1,7.09862354174456,"Older","Dual",1,-0.5,0.5,1210.3,"46switchOBJECT"
"1154",48,"coat","OBJECT","coat",3,"switch",1,7.59588991771854,"Older","Dual",1,-0.5,0.5,1990,"48switchOBJECT"
"2529",48,"knife","OBJECT","knife",8,"switch",1,7.23280538790266,"Older","Dual",1,-0.5,0.5,1384.1,"48switchOBJECT"
"4142",48,"candle","OBJECT","candle",14,"switch",1,7.7124885559941,"Older","Dual",1,-0.5,0.5,2236.1,"48switchOBJECT"
"5485",48,"cup","OBJECT","cup",19,"switch",1,7.20236331150465,"Older","Dual",1,-0.5,0.5,1342.6,"48switchOBJECT"
"6576",48,"suitcase","OBJECT","suitcase",23,"switch",1,7.40312202768558,"Older","Dual",1,-0.5,0.5,1641.1,"48switchOBJECT"
"9356",48,"pen","OBJECT","pen",33,"switch",1,7.2995270599583,"Older","Dual",1,-0.5,0.5,1479.6,"48switchOBJECT"
"9912",48,"soap","OBJECT","soap",35,"switch",1,7.62661893804672,"Older","Dual",1,-0.5,0.5,2052.1,"48switchOBJECT"
"12197",48,"horse","OBJECT","horse",49,"switch",1,7.33921296736456,"Older","Dual",1,-0.5,0.5,1539.5,"48switchOBJECT"
"12892",48,"present","OBJECT","present",57,"switch",1,7.67108129416333,"Older","Dual",1,-0.5,0.5,2145.4,"48switchOBJECT"
"13067",48,"brain","OBJECT","brain",59,"switch",1,7.29233717617388,"Older","Dual",1,-0.5,0.5,1469,"48switchOBJECT"
"13591",48,"toy","OBJECT","toy",65,"switch",1,7.29267748585897,"Older","Dual",1,-0.5,0.5,1469.5,"48switchOBJECT"
"13932",48,"broom","OBJECT","broom",69,"switch",1,7.70255611326858,"Older","Dual",1,-0.5,0.5,2214,"48switchOBJECT"
"14184",48,"newspaper","OBJECT","newspaper",72,"switch",1,7.59407923419396,"Older","Dual",1,-0.5,0.5,1986.4,"48switchOBJECT"
"14530",48,"eye","OBJECT","eye",76,"switch",1,7.34858753092759,"Older","Dual",1,-0.5,0.5,1554,"48switchOBJECT"
"14864",48,"trophy","OBJECT","trophy",80,"switch",1,7.10217008346348,"Older","Dual",1,-0.5,0.5,1214.6,"48switchOBJECT"
"15035",48,"suitcase","OBJECT","suitcase",83,"switch",1,7.2072671031875,"Older","Dual",1,-0.5,0.5,1349.2,"48switchOBJECT"
"15717",48,"pen","OBJECT","pen",91,"switch",1,7.58243294325842,"Older","Dual",1,-0.5,0.5,1963.4,"48switchOBJECT"
"15987",48,"brain","OBJECT","brain",94,"switch",1,7.77275271646874,"Older","Dual",1,-0.5,0.5,2375,"48switchOBJECT"
"16418",48,"present","OBJECT","present",99,"switch",1,7.59160941263049,"Older","Dual",1,-0.5,0.5,1981.5,"48switchOBJECT"
"16770",48,"coat","OBJECT","coat",103,"switch",1,7.60986220091355,"Older","Dual",1,-0.5,0.5,2018,"48switchOBJECT"
"17285",48,"trophy","OBJECT","trophy",109,"switch",1,7.37688352519192,"Older","Dual",1,-0.5,0.5,1598.6,"48switchOBJECT"
"17621",48,"knife","OBJECT","knife",113,"switch",1,7.33719729647175,"Older","Dual",1,-0.5,0.5,1536.4,"48switchOBJECT"
"17805",48,"ladder","OBJECT","ladder",115,"switch",1,7.78130551051341,"Older","Dual",1,-0.5,0.5,2395.4,"48switchOBJECT"
"18502",48,"cup","OBJECT","cup",124,"switch",1,7.3702936121166,"Older","Dual",1,-0.5,0.5,1588.1,"48switchOBJECT"
"18950",48,"toy","OBJECT","toy",129,"switch",1,7.20102172972782,"Older","Dual",1,-0.5,0.5,1340.8,"48switchOBJECT"
"19225",48,"soap","OBJECT","soap",132,"switch",1,7.25488481007734,"Older","Dual",1,-0.5,0.5,1415,"48switchOBJECT"
"19651",48,"teeth","OBJECT","teeth",137,"switch",1,7.46851327149634,"Older","Dual",1,-0.5,0.5,1752,"48switchOBJECT"
"19831",48,"newspaper","OBJECT","newspaper",139,"switch",1,7.28090378561376,"Older","Dual",1,-0.5,0.5,1452.3,"48switchOBJECT"
"20372",48,"strawberry","OBJECT","strawberry",145,"switch",1,7.37613258648329,"Older","Dual",1,-0.5,0.5,1597.4,"48switchOBJECT"
"20721",48,"horse","OBJECT","horse",149,"switch",1,7.4592812898745,"Older","Dual",1,-0.5,0.5,1735.9,"48switchOBJECT"
"20986",48,"cake","OBJECT","cake",152,"switch",1,7.87184520798957,"Older","Dual",1,-0.5,0.5,2622.4,"48switchOBJECT"
"21347",48,"plane","OBJECT","plane",156,"switch",1,7.60314993208256,"Older","Dual",1,-0.5,0.5,2004.5,"48switchOBJECT"
"21681",48,"eye","OBJECT","eye",160,"switch",1,7.47210271215049,"Older","Dual",1,-0.5,0.5,1758.3,"48switchOBJECT"
"1155",49,"horse","OBJECT","horse",3,"switch",1,7.23871233491524,"Older","Dual",1,-0.5,0.5,1392.3,"49switchOBJECT"
"2530",49,"cake","OBJECT","cake",8,"switch",1,7.43177349653411,"Older","Dual",1,-0.5,0.5,1688.8,"49switchOBJECT"
"3072",49,"soap","OBJECT","soap",10,"switch",1,7.1349705296664,"Older","Dual",1,-0.5,0.5,1255.1,"49switchOBJECT"
"4659",49,"brain","OBJECT","brain",16,"switch",1,7.58665139377222,"Older","Dual",1,-0.5,0.5,1971.7,"49switchOBJECT"
"5486",49,"toy","OBJECT","toy",19,"switch",1,7.2905656965255,"Older","Dual",1,-0.5,0.5,1466.4,"49switchOBJECT"
"6577",49,"trophy","OBJECT","trophy",23,"switch",1,7.45280840129735,"Older","Dual",1,-0.5,0.5,1724.7,"49switchOBJECT"
"8248",49,"teeth","OBJECT","teeth",29,"switch",1,7.37104894670277,"Older","Dual",1,-0.5,0.5,1589.3,"49switchOBJECT"
"9641",49,"suitcase","OBJECT","suitcase",34,"switch",1,7.25932722474497,"Older","Dual",1,-0.5,0.5,1421.3,"49switchOBJECT"
"10192",49,"present","OBJECT","present",36,"switch",1,7.22555425033773,"Older","Dual",1,-0.5,0.5,1374.1,"49switchOBJECT"
"11324",49,"coat","OBJECT","coat",40,"switch",1,7.34697748388843,"Older","Dual",1,-0.5,0.5,1551.5,"49switchOBJECT"
"11677",49,"cup","OBJECT","cup",43,"switch",1,7.64683139143048,"Older","Dual",1,-0.5,0.5,2094,"49switchOBJECT"
"12285",49,"eye","OBJECT","eye",50,"switch",1,7.28475232311078,"Older","Dual",1,-0.5,0.5,1457.9,"49switchOBJECT"
"12542",49,"newspaper","OBJECT","newspaper",53,"switch",1,7.24415608448078,"Older","Dual",1,-0.5,0.5,1399.9,"49switchOBJECT"
"12982",49,"knife","OBJECT","knife",58,"switch",1,7.37293479086238,"Older","Dual",1,-0.5,0.5,1592.3,"49switchOBJECT"
"13236",49,"present","OBJECT","present",61,"switch",1,7.06731984865348,"Older","Dual",1,-0.5,0.5,1173,"49switchOBJECT"
"13592",49,"candle","OBJECT","candle",65,"switch",1,7.25530874847131,"Older","Dual",1,-0.5,0.5,1415.6,"49switchOBJECT"
"14362",49,"broom","OBJECT","broom",74,"switch",1,7.60688453121963,"Older","Dual",1,-0.5,0.5,2012,"49switchOBJECT"
"14531",49,"strawberry","OBJECT","strawberry",76,"switch",1,7.03983561933935,"Older","Dual",1,-0.5,0.5,1141.2,"49switchOBJECT"
"14865",49,"ladder","OBJECT","ladder",80,"switch",1,7.76573870199502,"Older","Dual",1,-0.5,0.5,2358.4,"49switchOBJECT"
"15036",49,"pen","OBJECT","pen",83,"switch",1,7.06621096467411,"Older","Dual",1,-0.5,0.5,1171.7,"49switchOBJECT"
"15456",49,"strawberry","OBJECT","strawberry",88,"switch",1,7.37218087991381,"Older","Dual",1,-0.5,0.5,1591.1,"49switchOBJECT"
"15627",49,"pen","OBJECT","pen",90,"switch",1,7.11574458252467,"Older","Dual",1,-0.5,0.5,1231.2,"49switchOBJECT"
"16159",49,"suitcase","OBJECT","suitcase",96,"switch",1,6.97690813767045,"Older","Dual",1,-0.5,0.5,1071.6,"49switchOBJECT"
"16419",49,"eye","OBJECT","eye",99,"switch",1,6.84204273561676,"Older","Dual",1,-0.5,0.5,936.4,"49switchOBJECT"
"16771",49,"brain","OBJECT","brain",103,"switch",1,7.28468372894811,"Older","Dual",1,-0.5,0.5,1457.8,"49switchOBJECT"
"17286",49,"teeth","OBJECT","teeth",109,"switch",1,7.06902342657826,"Older","Dual",1,-0.5,0.5,1175,"49switchOBJECT"
"17712",49,"horse","OBJECT","horse",114,"switch",1,7.4118583569873,"Older","Dual",1,-0.5,0.5,1655.5,"49switchOBJECT"
"17900",49,"candle","OBJECT","candle",116,"switch",1,6.97485302251463,"Older","Dual",1,-0.5,0.5,1069.4,"49switchOBJECT"
"18247",49,"cup","OBJECT","cup",120,"switch",1,7.10545793781439,"Older","Dual",1,-0.5,0.5,1218.6,"49switchOBJECT"
"19042",49,"cake","OBJECT","cake",130,"switch",1,7.38981098925201,"Older","Dual",1,-0.5,0.5,1619.4,"49switchOBJECT"
"19309",49,"broom","OBJECT","broom",133,"switch",1,7.39227799432708,"Older","Dual",1,-0.5,0.5,1623.4,"49switchOBJECT"
"19743",49,"toy","OBJECT","toy",138,"switch",1,7.14132429577993,"Older","Dual",1,-0.5,0.5,1263.1,"49switchOBJECT"
"20014",49,"ladder","OBJECT","ladder",141,"switch",1,7.03447603176129,"Older","Dual",1,-0.5,0.5,1135.1,"49switchOBJECT"
"20373",49,"trophy","OBJECT","trophy",145,"switch",1,7.16780918431644,"Older","Dual",1,-0.5,0.5,1297,"49switchOBJECT"
"20722",49,"newspaper","OBJECT","newspaper",149,"switch",1,7.26171654422319,"Older","Dual",1,-0.5,0.5,1424.7,"49switchOBJECT"
"21165",49,"soap","OBJECT","soap",154,"switch",1,7.35442630790143,"Older","Dual",1,-0.5,0.5,1563.1,"49switchOBJECT"
"21348",49,"plane","OBJECT","plane",156,"switch",1,7.12664981600693,"Older","Dual",1,-0.5,0.5,1244.7,"49switchOBJECT"
"21682",49,"coat","OBJECT","coat",160,"switch",1,7.08422642209792,"Older","Dual",1,-0.5,0.5,1193,"49switchOBJECT"
